2015-02-04 18:40  41994552   s3://static.studiesweekly.com/online/resources/pod_media/pod_video_Black_History_Month_FINAL_720p.mp4
2016-07-05 18:02  41900560   s3://static.studiesweekly.com/online/resources/pod_media/pod_video_Black_History_Month_FINAL_720p001.mp4
2015-10-27 17:16  44842987   s3://static.studiesweekly.com/online/resources/pod_media/pod_video_Black_History_Month_FINAL_720p_SPA.mp4
2015-06-18 19:40  77450107   s3://static.studiesweekly.com/online/resources/pod_media/pod_video_Body_Systems_FINAL_720p_SPA.mp4
2016-07-05 18:02  23110378   s3://static.studiesweekly.com/online/resources/pod_media/pod_video_Bogota_FINAL_720p.mp4
2016-07-05 18:02  26196445   s3://static.studiesweekly.com/online/resources/pod_media/pod_video_Booker_T_Washington_FINAL_720p.mp4
2015-06-18 19:43  33177144   s3://static.studiesweekly.com/online/resources/pod_media/pod_video_Booker_t_washington_FINAL_720p_SPA.mp4
2016-07-05 18:03  40402734   s3://static.studiesweekly.com/online/resources/pod_media/pod_video_Botany_FINAL_720p.mp4
2016-07-05 18:03  45836507   s3://static.studiesweekly.com/online/resources/pod_media/pod_video_Brigham_Young_FINAL_720p.mp4
2015-06-18 19:54  63030923   s3://static.studiesweekly.com/online/resources/pod_media/pod_video_Brigham_Young_FINAL_720p_SPA.mp4
2016-07-05 18:03  53848678   s3://static.studiesweekly.com/online/resources/pod_media/pod_video_Brigham_Young_FINAL_720p_V2.mp4
2015-06-12 16:49  33177144   s3://static.studiesweekly.com/online/resources/pod_media/pod_video_Brooker_t_washington_FINAL_720p_SPA.mp4
2015-06-18 19:59  50144258   s3://static.studiesweekly.com/online/resources/pod_media/pod_video_Buffalo_Bison_FINAL_720p_SPA.mp4
2015-10-28 18:15  55588484   s3://static.studiesweekly.com/online/resources/pod_media/pod_video_Bulgaria_FINAL_720p.mp4
2015-10-28 20:17  33894829   s3://static.studiesweekly.com/online/resources/pod_media/pod_video_Bulgaria_Sofia_FINAL_720p.mp4
2016-07-05 18:03  47202161   s3://static.studiesweekly.com/online/resources/pod_media/pod_video_Butch_Cassidy_Sundance_Kid_FINAL_720p.mp4
2015-06-18 20:05  54451931   s3://static.studiesweekly.com/online/resources/pod_media/pod_video_Butch_Cassidy_Sundance_Kid_FINAL_720p_SPA.mp4
2015-06-12 20:55  47500176   s3://static.studiesweekly.com/online/resources/pod_media/pod_video_Butch_Cassidy_Sundance_Kid_FINAL_720p_V2.mp4
2016-07-05 18:03  47463966   s3://static.studiesweekly.com/online/resources/pod_media/pod_video_Butch_Cassidy_Sundance_Kid_FINAL_720p_V2001.mp4
2015-02-12 23:01  24424628   s3://static.studiesweekly.com/online/resources/pod_media/pod_video_Cajun_Culture_FINAL_720p.mp4
2016-07-05 18:03  24383992   s3://static.studiesweekly.com/online/resources/pod_media/pod_video_Cajun_Culture_FINAL_720p001.mp4
2015-10-27 17:30  28915895   s3://static.studiesweekly.com/online/resources/pod_media/pod_video_Cajun_Culture_FINAL_720p_SPA.mp4
2016-07-05 18:03  54266036   s3://static.studiesweekly.com/online/resources/pod_media/pod_video_Cape_Verde_Islands_FINAL_360p.mp4
2016-07-05 18:04  63579898   s3://static.studiesweekly.com/online/resources/pod_media/pod_video_Carbon_Offsets_FINAL_720p.mp4
2016-07-05 18:04  63547641   s3://static.studiesweekly.com/online/resources/pod_media/pod_video_Caroline_Herschel_FINAL_720p.mp4
2016-07-05 18:04  36384544   s3://static.studiesweekly.com/online/resources/pod_media/pod_video_Castillo_De_San_Marcos_FINAL_720p.mp4
2015-06-18 20:44  44101388   s3://static.studiesweekly.com/online/resources/pod_media/pod_video_Castillo_De_San_Marcos_FINAL_720p_SPA.mp4
2016-07-05 18:04  32712165   s3://static.studiesweekly.com/online/resources/pod_media/pod_video_Castles_FINAL_720p.mp4
2016-07-05 18:05  31741368   s3://static.studiesweekly.com/online/resources/pod_media/pod_video_Chattanooga_FINAL_360p.mp4
2016-08-30 14:10   9493094   s3://static.studiesweekly.com/online/resources/pod_media/pod_video_Chipmunks_FINAL_360p_SPA.mp4
2016-07-05 18:05  23526836   s3://static.studiesweekly.com/online/resources/pod_media/pod_video_Chipmunks_FINAL_720p.mp4
2016-07-05 18:05  32524735   s3://static.studiesweekly.com/online/resources/pod_media/pod_video_Choctaw_Tribe_FINAL_720p.mp4
2015-06-18 21:05  39420071   s3://static.studiesweekly.com/online/resources/pod_media/pod_video_Choctaw_Tribe_FINAL_720p_SPA.mp4
2016-07-05 18:05  87960507   s3://static.studiesweekly.com/online/resources/pod_media/pod_video_Christine_de_Pizan_FINAL_720p.mp4
2016-07-05 18:06  28113016   s3://static.studiesweekly.com/online/resources/pod_media/pod_video_Civil_War_Florida_FINAL_720p.mp4
2016-07-05 18:06  31948510   s3://static.studiesweekly.com/online/resources/pod_media/pod_video_Climates_K2_FINAL_720p.mp4
2016-07-05 18:06 110771739   s3://static.studiesweekly.com/online/resources/pod_media/pod_video_Coco_Chanel_FINAL_720p.mp4
2016-07-05 18:07  71630957   s3://static.studiesweekly.com/online/resources/pod_media/pod_video_Collapse_of_Soviet_Union_FINAL_720p.mp4
2015-06-18 21:16  38397795   s3://static.studiesweekly.com/online/resources/pod_media/pod_video_Colonial_Childrens_Games_FINAL_720p_SPA.mp4
2015-06-18 21:18  36085980   s3://static.studiesweekly.com/online/resources/pod_media/pod_video_Colonial_Inventions_720p_SPA.mp4
2016-07-05 18:07  31748969   s3://static.studiesweekly.com/online/resources/pod_media/pod_video_Colonial_Inventions_FINAL_720p.mp4
2015-09-25 00:00  53050445   s3://static.studiesweekly.com/online/resources/pod_media/pod_video_Columbia_FINAL_720p.mp4
2016-07-05 18:07  83734864   s3://static.studiesweekly.com/online/resources/pod_media/pod_video_Communication_Then_Now_FINAL_720p.mp4
